stools_11055101	1	Ente_hirae_13344	26635	5820	8880	0.378	423.221	158.447	0.398	0.378	0.937	3.968	0.843	0.02	0.022
stools_11110101	0	Ente_hirae_13152	27801	27761	23856	0.623	4.077	2.503	0.55	0.678	0.973	0.132	0.073	0.153	0.157
stools_12059101	0	Ente_faecalis_TK-P4B	26895	26864	33319	0.951	12.821	12.055	0.719	0.951	0.934	0.493	0.354	0.577	0.618
stools_12062101	0	Ente_faecium_na_GCF_900639365.1	26102	26062	30297	0.388	3.626	1.317	0.264	0.53	1.097	0.076	0.036	0.026	0.029
stools_12062101	1	Ente_avium_352	45858	45512	20183	0.292	2.934	0.825	0.381	0.52	0.889	0.06	0.038	0.027	0.03
stools_12064150	0	Ente_faecium_BM4105-RF	26389	26363	24141	0.621	3.85	2.353	0.344	0.686	0.935	0.157	0.054	0.094	0.101
stools_12065101	0	Ente_avium_352	45858	45819	15010	0.21	2.351	0.473	0.556	0.557	1.019	0.342	0.19	0.036	0.036
stools_12066101	0	Ente_avium_352	45858	45535	122354	0.842	13.533	11.064	0.473	0.842	0.935	0.347	0.404	0.264	0.283
stools_12066101	1	Ente_raffinosus_Er676	31200	28791	84004	0.934	7.627	7.04	0.356	0.935	0.985	0.068	0.16	0.286	0.291
stools_12066101	2	Ente_gallinarum_FDAARGOS_728	32252	32023	57099	0.808	5.752	4.606	0.4	0.816	0.983	0.062	0.116	0.211	0.215
stools_12066101	3	Ente_faecium_na_GCF_900639365.1	26102	25283	31240	0.663	4.131	2.628	0.31	0.714	1.003	0.173	0.054	0.105	0.105
stools_12066101	4	Ente_avium_FDAARGOS_184	35933	10564	14488	0.537	11.941	6.255	0.44	0.538	1.009	0.099	0.053	0.068	0.068
stools_12066101	5	Ente_raffinosus_HG-5	31713	1497	8820	0.597	10.582	6.088	0.11	0.599	0.629	0.104	0.007	0.015	0.023
stools_12066501	0	Ente_raffinosus_Er676	31200	31138	54191	0.704	4.06	2.796	0.415	0.75	0.882	0.117	0.124	0.145	0.164
stools_12066501	1	Ente_faecium_na	25514	25209	32264	0.56	3.184	1.71	0.357	0.683	1.004	0.183	0.063	0.093	0.093
stools_12067150	0	Ente_mundtii_P6	29480	29421	84770	0.935	32.175	29.778	0.754	0.935	0.943	0.682	0.689	0.581	0.616
stools_12067150	1	Ente_hirae_FDAARGOS_1124	27282	26807	57268	0.711	4.079	2.867	0.27	0.754	0.963	0.06	0.061	0.105	0.109
stools_12067150	2	Ente_faecium_na_GCF_900639655.1	25344	24658	38214	0.488	3.54	1.673	0.202	0.6	4.925	0.172	0.033	0.007	0.035
stools_12069101	0	Ente_avium_352	45858	45816	45706	0.712	9.427	6.43	0.69	0.713	0.975	0.433	0.299	0.243	0.25
stools_12069150	0	Ente_faecium_ENCfa-68	26079	26044	50269	0.713	4.839	3.368	0.38	0.738	0.935	0.132	0.083	0.138	0.147
stools_12069150	1	Ente_avium_352	45858	45698	31712	0.424	3.762	1.531	0.497	0.541	0.92	0.086	0.067	0.057	0.062
stools_12070101	0	Ente_gallinarum_FDAARGOS_728	32252	32105	138242	0.903	61.286	55.047	0.667	0.903	0.98	0.615	1.269	0.481	0.491
stools_12070101	1	Ente_raffinosus_Er676	31200	30986	109253	0.894	7.84	6.879	0.244	0.895	0.866	0.243	0.155	0.151	0.175
stools_12070101	2	Ente_faecium_na	25514	25080	81563	0.857	7.684	6.362	0.246	0.858	1.057	0.617	0.118	0.147	0.155
stools_12070101	3	Ente_avium_352	45858	43311	60075	0.688	7.084	4.741	0.417	0.694	0.983	0.399	0.151	0.136	0.138
stools_12070101	4	Ente_casseliflavus_ASE4	36203	35419	30263	0.463	3.216	1.481	0.178	0.599	0.913	0.031	0.038	0.027	0.03
stools_12072101	0	Ente_faecium_3012STDY6244127	24667	24615	52274	0.932	11.987	10.961	0.546	0.932	0.944	0.36	0.271	0.418	0.442
stools_12072101	1	Ente_faecium_BM4105-RF	26389	18314	29328	0.809	6.745	5.44	0.437	0.813	0.964	0.137	0.099	0.226	0.234
stools_12073101	0	Ente_avium_FDAARGOS_184	35933	35821	68353	0.8	77.007	60.028	0.551	0.8	0.994	0.454	1.631	0.281	0.282
stools_12073101	1	Ente_faecium_RBWH1	26797	26053	39701	0.89	33.657	28.5	0.435	0.89	1.251	0.64	0.577	0.246	0.307
stools_12073101	2	Ente_avium_352	45858	20873	16504	0.484	76.891	36.299	0.766	0.484	0.993	1.266	0.574	0.086	0.087
stools_12073101	3	Ente_faecium_na	25514	2152	6401	0.54	35.295	18.624	0.173	0.54	0.99	0.597	0.03	0.027	0.027
stools_12082101	0	Ente_faecium_na_GCF_900638825.1	26233	26138	33124	0.466	5.213	2.338	0.383	0.516	4.6	0.201	0.077	0.01	0.048
stools_12084101	0	Ente_faecium_na_GCF_900639365.1	26102	25862	89796	0.892	14.048	12.162	0.515	0.892	0.995	0.237	0.252	0.363	0.365
stools_12084101	1	Ente_durans_S8-3	29388	28664	66736	0.619	4.345	2.655	0.253	0.666	0.968	0.208	0.06	0.067	0.07
stools_12084101	2	Ente_raffinosus_HG-5	31713	31212	48981	0.583	3.345	1.915	0.267	0.684	0.941	0.045	0.047	0.068	0.073
stools_12086501	0	Ente_faecium_3012STDY6244127	24667	24621	46407	0.916	8.383	7.522	0.531	0.917	0.86	0.172	0.173	0.351	0.409
stools_12086501	1	Ente_faecium_HB-1	25211	15720	23853	0.859	5.984	4.978	0.484	0.865	0.973	0.154	0.074	0.302	0.311
stools_12090501	0	Ente_faecium_CX2-6	24911	24881	15019	0.412	2.715	1.092	0.247	0.62	0.993	0.121	0.03	0.039	0.039
stools_12095102	0	Ente_hirae_13144	26765	26742	12176	0.342	2.806	0.942	0.219	0.561	0.892	0.093	0.02	0.021	0.024
stools_12098150	0	Ente_hirae_13152	27801	27768	29606	0.802	18.09	14.304	0.716	0.802	0.958	0.678	0.485	0.354	0.369
stools_12100101	0	Ente_faecium_4995_20	25649	25460	125042	0.91	69.774	61.941	0.268	0.91	0.938	0.793	1.19	0.189	0.202
stools_12100101	1	Ente_avium_FDAARGOS_184	35933	35414	101879	0.807	78.099	61.726	0.506	0.807	1.002	0.426	1.643	0.265	0.265
stools_12100101	2	Ente_raffinosus_Er676	31200	28844	73317	0.968	24.448	23.478	0.313	0.968	0.961	0.427	0.503	0.273	0.284
stools_12100101	3	Ente_faecalis_BE8	28249	27556	45382	0.973	15.807	15.235	0.283	0.973	0.946	0.302	0.312	0.246	0.26
stools_12100101	4	Ente_avium_352	45858	20242	18575	0.506	71.968	35.672	0.686	0.506	1.005	1.553	0.543	0.089	0.089
stools_12100101	5	Ente_faecium_RBWH1	26797	3229	8327	0.524	50.993	25.771	0.255	0.524	0.816	0.938	0.063	0.03	0.037
stools_12101101	0	Ente_raffinosus_Er676	31200	31157	32929	0.679	3.789	2.516	0.616	0.738	0.945	0.232	0.143	0.215	0.228
stools_12101150	0	Ente_hirae_T16-1	28182	28148	18085	0.404	2.808	1.117	0.303	0.6	0.945	0.103	0.031	0.042	0.044
stools_12111101	0	Ente_avium_352	45858	45659	48271	0.753	12.713	9.161	0.749	0.753	0.984	0.281	0.291	0.315	0.32
stools_12111101	1	Ente_avium_FDAARGOS_184	35933	11234	13890	0.403	12.93	5.045	0.4	0.405	1.009	0.107	0.039	0.026	0.027
stools_12119101	0	Ente_faecium_HY07	24989	24954	51326	0.768	5.046	3.757	0.388	0.786	0.873	0.288	0.112	0.161	0.184
